wait_time_id,reporting_level,province,region,indicator,metric,data_year,unit_of_measurement,indicator_result
312,Provincial,Nova Scotia,Provincial,CT Scan,50th Percentile,2008,Days,
313,Provincial,Nova Scotia,Provincial,CT Scan,90th Percentile,2008,Days,
314,Provincial,Nova Scotia,Provincial,CT Scan,Volume,2008,Number of cases,
315,Provincial,Nova Scotia,Provincial,Hip Fracture Repair,% Meeting Benchmark,2008,Proportion,
316,Provincial,Nova Scotia,Provincial,Hip Fracture Repair,50th Percentile,2008,Hours,
317,Provincial,Nova Scotia,Provincial,Hip Fracture Repair,90th Percentile,2008,Hours,
318,Provincial,Nova Scotia,Provincial,Hip Fracture Repair,Volume,2008,Number of cases,
319,Provincial,Nova Scotia,Provincial,Hip Fracture Repair/Emergency And Inpatient,% Meeting Benchmark,2008,Proportion,
320,Provincial,Nova Scotia,Provincial,Hip Fracture Repair/Emergency And Inpatient,50th Percentile,2008,Hours,
321,Provincial,Nova Scotia,Provincial,Hip Fracture Repair/Emergency And Inpatient,90th Percentile,2008,Hours,
322,Provincial,Nova Scotia,Provincial,Hip Fracture Repair/Emergency And Inpatient,Volume,2008,Number of cases,
323,Provincial,Nova Scotia,Provincial,Hip Replacement,% Meeting Benchmark,2008,Proportion,45.0
324,Provincial,Nova Scotia,Provincial,Hip Replacement,50th Percentile,2008,Days,201.0
325,Provincial,Nova Scotia,Provincial,Hip Replacement,90th Percentile,2008,Days,642.0
326,Provincial,Nova Scotia,Provincial,Hip Replacement,Volume,2008,Number of cases,486.0
327,Provincial,Nova Scotia,Provincial,Knee Replacement,% Meeting Benchmark,2008,Proportion,46.0
328,Provincial,Nova Scotia,Provincial,Knee Replacement,50th Percentile,2008,Days,213.0
329,Provincial,Nova Scotia,Provincial,Knee Replacement,90th Percentile,2008,Days,647.0
330,Provincial,Nova Scotia,Provincial,Knee Replacement,Volume,2008,Number of cases,660.0
331,Provincial,Nova Scotia,Provincial,Lung Cancer Surgery,50th Percentile,2008,Days,
332,Provincial,Nova Scotia,Provincial,Lung Cancer Surgery,90th Percentile,2008,Days,
333,Provincial,Nova Scotia,Provincial,Lung Cancer Surgery,Volume,2008,Number of cases,
334,Provincial,Nova Scotia,Provincial,MRI Scan,50th Percentile,2008,Days,
335,Provincial,Nova Scotia,Provincial,MRI Scan,90th Percentile,2008,Days,
336,Provincial,Nova Scotia,Provincial,MRI Scan,Volume,2008,Number of cases,
337,Provincial,Nova Scotia,Provincial,Prostate Cancer Surgery,50th Percentile,2008,Days,
338,Provincial,Nova Scotia,Provincial,Prostate Cancer Surgery,90th Percentile,2008,Days,
339,Provincial,Nova Scotia,Provincial,Prostate Cancer Surgery,Volume,2008,Number of cases,
340,Provincial,Nova Scotia,Provincial,Radiation Therapy,% Meeting Benchmark,2008,Proportion,
341,Provincial,Nova Scotia,Provincial,Radiation Therapy,50th Percentile,2008,Days,
342,Provincial,Nova Scotia,Provincial,Radiation Therapy,90th Percentile,2008,Days,
343,Provincial,Nova Scotia,Provincial,Radiation Therapy,Volume,2008,Number of cases,1367.0
344,Provincial,Ontario,Provincial,Bladder Cancer Surgery,50th Percentile,2008,Days,
345,Provincial,Ontario,Provincial,Bladder Cancer Surgery,90th Percentile,2008,Days,
346,Provincial,Ontario,Provincial,Bladder Cancer Surgery,Volume,2008,Number of cases,
347,Provincial,Ontario,Provincial,Breast Cancer Surgery,50th Percentile,2008,Days,
348,Provincial,Ontario,Provincial,Breast Cancer Surgery,90th Percentile,2008,Days,
349,Provincial,Ontario,Provincial,Breast Cancer Surgery,Volume,2008,Number of cases,
350,Provincial,Ontario,Provincial,CABG,% Meeting Benchmark,2008,Proportion,100.0
351,Provincial,Ontario,Provincial,CABG,50th Percentile,2008,Days,19.0
352,Provincial,Ontario,Provincial,CABG,90th Percentile,2008,Days,56.0
353,Provincial,Ontario,Provincial,CABG,Volume,2008,Number of cases,3468.0
354,Provincial,Ontario,Provincial,Cataract Surgery,% Meeting Benchmark,2008,Proportion,88.0
355,Provincial,Ontario,Provincial,Cataract Surgery,50th Percentile,2008,Days,44.0
356,Provincial,Ontario,Provincial,Cataract Surgery,90th Percentile,2008,Days,123.0
357,Provincial,Ontario,Provincial,Cataract Surgery,Volume,2008,Number of cases,65616.0
358,Provincial,Ontario,Provincial,Colorectal Cancer Surgery,50th Percentile,2008,Days,
359,Provincial,Ontario,Provincial,Colorectal Cancer Surgery,90th Percentile,2008,Days,
360,Provincial,Ontario,Provincial,Colorectal Cancer Surgery,Volume,2008,Number of cases,
361,Provincial,Ontario,Provincial,CT Scan,50th Percentile,2008,Days,9.0
362,Provincial,Ontario,Provincial,CT Scan,90th Percentile,2008,Days,40.0
363,Provincial,Ontario,Provincial,CT Scan,Volume,2008,Number of cases,351878.0
364,Provincial,Ontario,Provincial,Hip Fracture Repair,% Meeting Benchmark,2008,Proportion,
365,Provincial,Ontario,Provincial,Hip Fracture Repair,50th Percentile,2008,Hours,
366,Provincial,Ontario,Provincial,Hip Fracture Repair,90th Percentile,2008,Hours,
367,Provincial,Ontario,Provincial,Hip Fracture Repair,Volume,2008,Number of cases,
368,Provincial,Ontario,Provincial,Hip Fracture Repair/Emergency And Inpatient,% Meeting Benchmark,2008,Proportion,
369,Provincial,Ontario,Provincial,Hip Fracture Repair/Emergency And Inpatient,50th Percentile,2008,Hours,
370,Provincial,Ontario,Provincial,Hip Fracture Repair/Emergency And Inpatient,90th Percentile,2008,Hours,
371,Provincial,Ontario,Provincial,Hip Fracture Repair/Emergency And Inpatient,Volume,2008,Number of cases,
372,Provincial,Ontario,Provincial,Hip Replacement,% Meeting Benchmark,2008,Proportion,90.0
373,Provincial,Ontario,Provincial,Hip Replacement,50th Percentile,2008,Days,63.0
374,Provincial,Ontario,Provincial,Hip Replacement,90th Percentile,2008,Days,180.0
375,Provincial,Ontario,Provincial,Hip Replacement,Volume,2008,Number of cases,5348.0
376,Provincial,Ontario,Provincial,Knee Replacement,% Meeting Benchmark,2008,Proportion,85.0
377,Provincial,Ontario,Provincial,Knee Replacement,50th Percentile,2008,Days,71.0
378,Provincial,Ontario,Provincial,Knee Replacement,90th Percentile,2008,Days,223.0
379,Provincial,Ontario,Provincial,Knee Replacement,Volume,2008,Number of cases,9922.0
380,Provincial,Ontario,Provincial,Lung Cancer Surgery,50th Percentile,2008,Days,
381,Provincial,Ontario,Provincial,Lung Cancer Surgery,90th Percentile,2008,Days,
382,Provincial,Ontario,Provincial,Lung Cancer Surgery,Volume,2008,Number of cases,
383,Provincial,Ontario,Provincial,MRI Scan,50th Percentile,2008,Days,30.0
384,Provincial,Ontario,Provincial,MRI Scan,90th Percentile,2008,Days,95.0
385,Provincial,Ontario,Provincial,MRI Scan,Volume,2008,Number of cases,203609.0
386,Provincial,Ontario,Provincial,Prostate Cancer Surgery,50th Percentile,2008,Days,
387,Provincial,Ontario,Provincial,Prostate Cancer Surgery,90th Percentile,2008,Days,
388,Provincial,Ontario,Provincial,Prostate Cancer Surgery,Volume,2008,Number of cases,
389,Provincial,Ontario,Provincial,Radiation Therapy,% Meeting Benchmark,2008,Proportion,90.0
390,Provincial,Ontario,Provincial,Radiation Therapy,50th Percentile,2008,Days,11.0
391,Provincial,Ontario,Provincial,Radiation Therapy,90th Percentile,2008,Days,29.0
392,Provincial,Ontario,Provincial,Radiation Therapy,Volume,2008,Number of cases,13177.0
393,Provincial,Prince Edward Island,Provincial,Bladder Cancer Surgery,50th Percentile,2008,Days,
394,Provincial,Prince Edward Island,Provincial,Bladder Cancer Surgery,90th Percentile,2008,Days,
395,Provincial,Prince Edward Island,Provincial,Bladder Cancer Surgery,Volume,2008,Number of cases,
396,Provincial,Prince Edward Island,Provincial,Breast Cancer Surgery,50th Percentile,2008,Days,
397,Provincial,Prince Edward Island,Provincial,Breast Cancer Surgery,90th Percentile,2008,Days,
398,Provincial,Prince Edward Island,Provincial,Breast Cancer Surgery,Volume,2008,Number of cases,
399,Provincial,Prince Edward Island,Provincial,CABG,% Meeting Benchmark,2008,Proportion,
400,Provincial,Prince Edward Island,Provincial,CABG,50th Percentile,2008,Days,
401,Provincial,Prince Edward Island,Provincial,CABG,90th Percentile,2008,Days,
402,Provincial,Prince Edward Island,Provincial,CABG,Volume,2008,Number of cases,
403,Provincial,Prince Edward Island,Provincial,Cataract Surgery,% Meeting Benchmark,2008,Proportion,60.0
404,Provincial,Prince Edward Island,Provincial,Cataract Surgery,50th Percentile,2008,Days,78.0
405,Provincial,Prince Edward Island,Provincial,Cataract Surgery,90th Percentile,2008,Days,180.0
406,Provincial,Prince Edward Island,Provincial,Cataract Surgery,Volume,2008,Number of cases,477.0
407,Provincial,Prince Edward Island,Provincial,Colorectal Cancer Surgery,50th Percentile,2008,Days,
408,Provincial,Prince Edward Island,Provincial,Colorectal Cancer Surgery,90th Percentile,2008,Days,
409,Provincial,Prince Edward Island,Provincial,Colorectal Cancer Surgery,Volume,2008,Number of cases,
410,Provincial,Prince Edward Island,Provincial,CT Scan,50th Percentile,2008,Days,22.0
411,Provincial,Prince Edward Island,Provincial,CT Scan,90th Percentile,2008,Days,88.0
412,Provincial,Prince Edward Island,Provincial,CT Scan,Volume,2008,Number of cases,3172.0
413,Provincial,Prince Edward Island,Provincial,Hip Fracture Repair,% Meeting Benchmark,2008,Proportion,
414,Provincial,Prince Edward Island,Provincial,Hip Fracture Repair,50th Percentile,2008,Hours,
415,Provincial,Prince Edward Island,Provincial,Hip Fracture Repair,90th Percentile,2008,Hours,
416,Provincial,Prince Edward Island,Provincial,Hip Fracture Repair,Volume,2008,Number of cases,
417,Provincial,Prince Edward Island,Provincial,Hip Fracture Repair/Emergency And Inpatient,% Meeting Benchmark,2008,Proportion,
418,Provincial,Prince Edward Island,Provincial,Hip Fracture Repair/Emergency And Inpatient,50th Percentile,2008,Hours,
419,Provincial,Prince Edward Island,Provincial,Hip Fracture Repair/Emergency And Inpatient,90th Percentile,2008,Hours,
420,Provincial,Prince Edward Island,Provincial,Hip Fracture Repair/Emergency And Inpatient,Volume,2008,Number of cases,
421,Provincial,Prince Edward Island,Provincial,Hip Replacement,% Meeting Benchmark,2008,Proportion,71.0
422,Provincial,Prince Edward Island,Provincial,Hip Replacement,50th Percentile,2008,Days,110.0
423,Provincial,Prince Edward Island,Provincial,Hip Replacement,90th Percentile,2008,Days,356.0
424,Provincial,Prince Edward Island,Provincial,Hip Replacement,Volume,2008,Number of cases,59.0
425,Provincial,Prince Edward Island,Provincial,Knee Replacement,% Meeting Benchmark,2008,Proportion,75.0
426,Provincial,Prince Edward Island,Provincial,Knee Replacement,50th Percentile,2008,Days,108.0
427,Provincial,Prince Edward Island,Provincial,Knee Replacement,90th Percentile,2008,Days,345.0
428,Provincial,Prince Edward Island,Provincial,Knee Replacement,Volume,2008,Number of cases,105.0
429,Provincial,Prince Edward Island,Provincial,Lung Cancer Surgery,50th Percentile,2008,Days,
430,Provincial,Prince Edward Island,Provincial,Lung Cancer Surgery,90th Percentile,2008,Days,
431,Provincial,Prince Edward Island,Provincial,Lung Cancer Surgery,Volume,2008,Number of cases,
432,Provincial,Prince Edward Island,Provincial,MRI Scan,50th Percentile,2008,Days,79.0
433,Provincial,Prince Edward Island,Provincial,MRI Scan,90th Percentile,2008,Days,199.0
434,Provincial,Prince Edward Island,Provincial,MRI Scan,Volume,2008,Number of cases,1391.0
435,Provincial,Prince Edward Island,Provincial,Prostate Cancer Surgery,50th Percentile,2008,Days,
436,Provincial,Prince Edward Island,Provincial,Prostate Cancer Surgery,90th Percentile,2008,Days,
437,Provincial,Prince Edward Island,Provincial,Prostate Cancer Surgery,Volume,2008,Number of cases,
438,Provincial,Prince Edward Island,Provincial,Radiation Therapy,% Meeting Benchmark,2008,Proportion,100.0
439,Provincial,Prince Edward Island,Provincial,Radiation Therapy,50th Percentile,2008,Days,7.0
440,Provincial,Prince Edward Island,Provincial,Radiation Therapy,90th Percentile,2008,Days,19.0
441,Provincial,Prince Edward Island,Provincial,Radiation Therapy,Volume,2008,Number of cases,198.0
442,Provincial,Quebec,Provincial,Bladder Cancer Surgery,50th Percentile,2008,Days,
443,Provincial,Quebec,Provincial,Bladder Cancer Surgery,90th Percentile,2008,Days,
444,Provincial,Quebec,Provincial,Bladder Cancer Surgery,Volume,2008,Number of cases,
445,Provincial,Quebec,Provincial,Breast Cancer Surgery,50th Percentile,2008,Days,
446,Provincial,Quebec,Provincial,Breast Cancer Surgery,90th Percentile,2008,Days,
447,Provincial,Quebec,Provincial,Breast Cancer Surgery,Volume,2008,Number of cases,
448,Provincial,Quebec,Provincial,CABG,% Meeting Benchmark,2008,Proportion,
449,Provincial,Quebec,Provincial,CABG,50th Percentile,2008,Days,
450,Provincial,Quebec,Provincial,CABG,90th Percentile,2008,Days,
451,Provincial,Quebec,Provincial,CABG,Volume,2008,Number of cases,
452,Provincial,Quebec,Provincial,Cataract Surgery,% Meeting Benchmark,2008,Proportion,82.0
453,Provincial,Quebec,Provincial,Cataract Surgery,50th Percentile,2008,Days,42.0
454,Provincial,Quebec,Provincial,Cataract Surgery,90th Percentile,2008,Days,155.0
455,Provincial,Quebec,Provincial,Cataract Surgery,Volume,2008,Number of cases,33263.0
456,Provincial,Quebec,Provincial,Colorectal Cancer Surgery,50th Percentile,2008,Days,
457,Provincial,Quebec,Provincial,Colorectal Cancer Surgery,90th Percentile,2008,Days,
458,Provincial,Quebec,Provincial,Colorectal Cancer Surgery,Volume,2008,Number of cases,
459,Provincial,Quebec,Provincial,CT Scan,50th Percentile,2008,Days,
460,Provincial,Quebec,Provincial,CT Scan,90th Percentile,2008,Days,
461,Provincial,Quebec,Provincial,CT Scan,Volume,2008,Number of cases,
462,Provincial,Quebec,Provincial,Hip Fracture Repair,% Meeting Benchmark,2008,Proportion,
463,Provincial,Quebec,Provincial,Hip Fracture Repair,50th Percentile,2008,Hours,
464,Provincial,Quebec,Provincial,Hip Fracture Repair,90th Percentile,2008,Hours,
465,Provincial,Quebec,Provincial,Hip Fracture Repair,Volume,2008,Number of cases,
466,Provincial,Quebec,Provincial,Hip Fracture Repair/Emergency And Inpatient,% Meeting Benchmark,2008,Proportion,
467,Provincial,Quebec,Provincial,Hip Fracture Repair/Emergency And Inpatient,50th Percentile,2008,Hours,
468,Provincial,Quebec,Provincial,Hip Fracture Repair/Emergency And Inpatient,90th Percentile,2008,Hours,
469,Provincial,Quebec,Provincial,Hip Fracture Repair/Emergency And Inpatient,Volume,2008,Number of cases,
470,Provincial,Quebec,Provincial,Hip Replacement,% Meeting Benchmark,2008,Proportion,90.0
471,Provincial,Quebec,Provincial,Hip Replacement,50th Percentile,2008,Days,69.0
472,Provincial,Quebec,Provincial,Hip Replacement,90th Percentile,2008,Days,182.0
473,Provincial,Quebec,Provincial,Hip Replacement,Volume,2008,Number of cases,1857.0
474,Provincial,Quebec,Provincial,Knee Replacement,% Meeting Benchmark,2008,Proportion,86.0
475,Provincial,Quebec,Provincial,Knee Replacement,50th Percentile,2008,Days,85.0
476,Provincial,Quebec,Provincial,Knee Replacement,90th Percentile,2008,Days,211.0
477,Provincial,Quebec,Provincial,Knee Replacement,Volume,2008,Number of cases,2605.0
478,Provincial,Quebec,Provincial,Lung Cancer Surgery,50th Percentile,2008,Days,
479,Provincial,Quebec,Provincial,Lung Cancer Surgery,90th Percentile,2008,Days,
480,Provincial,Quebec,Provincial,Lung Cancer Surgery,Volume,2008,Number of cases,
481,Provincial,Quebec,Provincial,MRI Scan,50th Percentile,2008,Days,
482,Provincial,Quebec,Provincial,MRI Scan,90th Percentile,2008,Days,
483,Provincial,Quebec,Provincial,MRI Scan,Volume,2008,Number of cases,
484,Provincial,Quebec,Provincial,Prostate Cancer Surgery,50th Percentile,2008,Days,
485,Provincial,Quebec,Provincial,Prostate Cancer Surgery,90th Percentile,2008,Days,
486,Provincial,Quebec,Provincial,Prostate Cancer Surgery,Volume,2008,Number of cases,
487,Provincial,Quebec,Provincial,Radiation Therapy,% Meeting Benchmark,2008,Proportion,
488,Provincial,Quebec,Provincial,Radiation Therapy,50th Percentile,2008,Days,
489,Provincial,Quebec,Provincial,Radiation Therapy,90th Percentile,2008,Days,
490,Provincial,Quebec,Provincial,Radiation Therapy,Volume,2008,Number of cases,8602.0
491,Provincial,Saskatchewan,Provincial,Bladder Cancer Surgery,50th Percentile,2008,Days,
492,Provincial,Saskatchewan,Provincial,Bladder Cancer Surgery,90th Percentile,2008,Days,
493,Provincial,Saskatchewan,Provincial,Bladder Cancer Surgery,Volume,2008,Number of cases,
494,Provincial,Saskatchewan,Provincial,Breast Cancer Surgery,50th Percentile,2008,Days,
495,Provincial,Saskatchewan,Provincial,Breast Cancer Surgery,90th Percentile,2008,Days,
496,Provincial,Saskatchewan,Provincial,Breast Cancer Surgery,Volume,2008,Number of cases,
497,Provincial,Saskatchewan,Provincial,CABG,% Meeting Benchmark,2008,Proportion,98.0
498,Provincial,Saskatchewan,Provincial,CABG,50th Percentile,2008,Days,4.0
499,Provincial,Saskatchewan,Provincial,CABG,90th Percentile,2008,Days,69.0
500,Provincial,Saskatchewan,Provincial,CABG,Volume,2008,Number of cases,309.0
501,Provincial,Saskatchewan,Provincial,Cataract Surgery,% Meeting Benchmark,2008,Proportion,48.0
502,Provincial,Saskatchewan,Provincial,Cataract Surgery,50th Percentile,2008,Days,118.0
503,Provincial,Saskatchewan,Provincial,Cataract Surgery,90th Percentile,2008,Days,334.0
504,Provincial,Saskatchewan,Provincial,Cataract Surgery,Volume,2008,Number of cases,3423.0
505,Provincial,Saskatchewan,Provincial,Colorectal Cancer Surgery,50th Percentile,2008,Days,
506,Provincial,Saskatchewan,Provincial,Colorectal Cancer Surgery,90th Percentile,2008,Days,
507,Provincial,Saskatchewan,Provincial,Colorectal Cancer Surgery,Volume,2008,Number of cases,
508,Provincial,Saskatchewan,Provincial,CT Scan,50th Percentile,2008,Days,
509,Provincial,Saskatchewan,Provincial,CT Scan,90th Percentile,2008,Days,
